date,year,latitude,longitude,T_mean,T_max,T_min,RH2M,WS2M,Rs,precipitation,ETo_hargreaves
2024-10-15,2024,16.25,75.0,24.3,28.56,20.81,86.67,1.76,11.81,20.0,1.2988854258056506
2024-10-16,2024,16.25,75.0,24.57,28.57,21.84,88.1,2.31,13.12,17.78,1.3532805197350437
2024-10-17,2024,16.25,75.0,24.97,29.02,21.3,87.52,1.89,14.41,2.85,1.606940810279425
2024-10-18,2024,16.25,75.0,24.19,26.82,21.71,92.58,1.97,10.22,8.99,0.9103223794774904
2024-10-19,2024,16.25,75.0,24.56,29.32,20.98,80.83,1.0,15.08,0.34,1.7311245580310168
2024-10-20,2024,16.25,75.0,23.62,28.0,21.78,83.02,1.93,16.44,4.75,1.5936578973330244
2024-10-21,2024,16.25,75.0,24.55,28.71,21.53,82.38,1.97,16.69,3.45,1.7772968557690103
2024-10-22,2024,16.25,75.0,24.78,29.77,20.16,83.22,1.53,16.86,7.75,2.088396325152
2024-10-23,2024,16.25,75.0,24.73,29.82,20.82,84.05,1.58,18.48,0.88,2.21261882688
2024-10-24,2024,16.25,75.0,24.53,30.01,19.69,76.78,1.51,16.91,0.03,2.1578424070341673
2024-10-25,2024,16.25,75.0,23.79,29.25,19.12,77.02,1.66,18.26,0.0,2.2682055843784155
2024-10-26,2024,16.25,75.0,23.19,29.12,17.42,81.02,1.64,18.36,0.0,2.4156361775860224
2024-10-27,2024,16.25,75.0,22.99,29.01,17.33,78.64,1.6,20.5,0.0,2.6817419575871764
2024-10-28,2024,16.25,75.0,23.21,29.11,18.19,78.98,1.39,19.13,0.08,2.4327868386082376
2024-10-29,2024,16.25,75.0,23.4,29.62,18.27,78.8,1.32,17.32,0.7,2.255958122695311
2024-10-30,2024,16.25,75.0,23.77,29.55,17.87,79.42,1.18,15.09,2.34,2.011771654744891
2024-10-31,2024,16.25,75.0,24.39,29.49,19.75,85.0,2.47,13.76,1.79,1.7001820895797786
2024-11-01,2024,16.25,75.0,23.96,27.42,21.16,86.98,1.66,16.62,0.73,1.6295461898704575
2024-11-02,2024,16.25,75.0,24.33,29.2,20.94,84.35,2.0,17.38,0.06,1.9747824274527648
2024-11-03,2024,16.25,75.0,23.73,27.37,21.11,85.94,2.27,17.11,0.0,1.668349772134429
2024-11-04,2024,16.25,75.0,23.78,28.46,20.42,82.6,2.3,17.03,0.0,1.8841486194002541
2024-11-05,2024,16.25,75.0,22.55,28.04,18.0,76.31,2.16,18.31,0.0,2.196780874473545
2024-11-06,2024,16.25,75.0,22.07,28.71,16.46,71.56,1.89,19.48,0.0,2.55088706544
2024-11-07,2024,16.25,75.0,21.74,28.49,16.43,75.63,1.8,19.32,0.0,2.4894616481818117
2024-11-08,2024,16.25,75.0,21.62,28.32,15.81,74.35,1.97,19.15,0.0,2.5055441060776946
2024-11-09,2024,16.25,75.0,22.13,28.63,16.41,78.65,2.0,16.5,0.0,2.1612592074049974
2024-11-10,2024,16.25,75.0,22.14,28.44,16.84,77.33,1.83,17.79,0.0,2.2709156452106973
2024-11-11,2024,16.25,75.0,21.19,27.81,15.97,74.42,1.94,17.44,0.0,2.195652295170346
2024-11-12,2024,16.25,75.0,21.29,28.18,15.57,78.22,2.1,17.37,0.0,2.2626169241100444
2024-11-13,2024,16.25,75.0,22.75,27.83,18.92,84.46,2.61,14.12,0.0,1.603808114209387
2024-11-14,2024,16.25,75.0,24.53,29.65,20.95,83.73,2.39,13.69,0.41,1.6039814524042173
2024-11-15,2024,16.25,75.0,24.2,28.61,21.16,86.17,1.86,11.37,0.88,1.2231392157897303
2024-11-16,2024,16.25,75.0,23.86,29.65,19.78,79.51,2.53,14.47,0.02,1.777192092356042
2024-11-17,2024,16.25,75.0,21.82,28.56,17.3,72.9,2.59,16.59,0.0,2.069750764083009
2024-11-18,2024,16.25,75.0,19.74,27.59,13.93,69.48,2.34,17.65,0.0,2.2980121830112408
2024-11-19,2024,16.25,75.0,19.33,27.07,13.91,74.88,2.15,17.36,0.0,2.194272770409228
2024-11-20,2024,16.25,75.0,19.56,27.26,13.21,74.08,2.0,18.11,0.0,2.379860381008555
2024-11-21,2024,16.25,75.0,19.56,27.38,12.88,73.04,1.9,17.99,0.0,2.4016517394612147
2024-11-22,2024,16.25,75.0,19.73,27.36,13.16,73.26,1.71,17.1,0.0,2.2693780299527884
2024-11-23,2024,16.25,75.0,20.11,27.13,13.56,76.36,1.74,16.52,0.0,2.164919490483715
2024-11-24,2024,16.25,75.0,19.79,27.48,13.64,73.16,1.79,16.54,0.0,2.1705204155669615
2024-11-25,2024,16.25,75.0,19.45,27.04,13.56,75.06,2.33,16.22,0.0,2.081661318289995
2024-11-26,2024,16.25,75.0,19.72,27.31,14.24,73.44,2.33,17.18,0.0,2.1868136803322527
2024-11-27,2024,16.25,75.0,19.87,27.63,13.85,72.76,2.45,15.1,0.0,1.981459387679824
2024-11-28,2024,16.25,75.0,19.01,27.18,12.81,68.19,3.12,18.57,0.0,2.4316110280205416
2024-11-29,2024,16.25,75.0,19.43,28.7,11.09,70.15,2.58,18.72,0.0,2.7445209970293774
2024-11-30,2024,16.25,75.0,21.85,28.56,15.66,77.69,2.59,13.4,0.0,1.790733030188641
2024-12-01,2024,16.25,75.0,23.29,29.16,18.7,80.97,2.3,13.28,0.0,1.6561057218745978
2024-12-02,2024,16.25,75.0,24.02,29.58,19.88,81.46,2.69,8.05,0.41,0.9839063763528948
2024-12-03,2024,16.25,75.0,24.61,29.72,21.09,80.25,3.8,8.92,0.39,1.0428612338915855
2024-12-04,2024,16.25,75.0,25.07,30.88,21.03,77.09,2.59,16.58,0.02,2.0933609769706334
2024-12-05,2024,16.25,75.0,24.94,30.52,20.33,79.67,2.06,14.13,0.66,1.809055000164443
2024-12-06,2024,16.25,75.0,25.14,30.7,20.36,78.44,1.27,14.83,0.91,1.921548982527822
2024-12-07,2024,16.25,75.0,24.89,29.97,20.83,80.35,0.92,11.9,0.92,1.441233051567857
2024-12-08,2024,16.25,75.0,24.54,30.33,20.17,80.73,1.32,13.53,1.4,1.7134976113947429
2024-12-09,2024,16.25,75.0,23.3,28.59,19.08,78.33,2.11,15.27,0.55,1.8161809519991179
2024-12-10,2024,16.25,75.0,23.27,29.62,18.29,74.79,2.62,13.35,0.0,1.7318446111851353
2024-12-11,2024,16.25,75.0,21.61,29.58,16.09,67.21,2.47,16.21,0.0,2.2018281695363515
2024-12-12,2024,16.25,75.0,22.09,30.11,14.63,69.35,1.75,17.07,0.0,2.514033350973853
2024-12-13,2024,16.25,75.0,21.71,28.7,16.88,67.95,2.68,14.92,0.0,1.9018339254471615
2024-12-14,2024,16.25,75.0,20.73,29.13,14.59,62.46,2.84,15.72,0.0,2.1673135843638156
2024-12-15,2024,16.25,75.0,19.57,28.78,13.55,64.48,2.42,16.85,0.0,2.306008765762398
2024-12-16,2024,16.25,75.0,18.18,28.48,10.14,55.9,2.13,18.18,0.0,2.6287101537781004
2024-12-17,2024,16.25,75.0,18.64,29.26,10.14,57.85,1.74,18.18,0.0,2.7183425945010353
2024-12-18,2024,16.25,75.0,20.48,30.11,11.72,57.77,1.68,17.34,0.0,2.6711598975031694
2024-12-19,2024,16.25,75.0,23.16,31.47,16.32,62.97,1.67,16.7,0.0,2.4984504145227877
2024-12-20,2024,16.25,75.0,23.17,30.82,16.48,69.65,1.2,13.73,0.0,1.9989368581467117
2024-12-21,2024,16.25,75.0,22.92,30.71,16.58,72.17,1.06,12.69,0.0,1.8227557270664767
2024-12-22,2024,16.25,75.0,23.11,30.46,17.92,74.57,1.41,14.77,0.0,2.007921556266309
2024-12-23,2024,16.25,75.0,22.82,29.48,17.34,73.8,1.2,13.04,0.0,1.7318682599129143
2024-12-24,2024,16.25,75.0,23.29,30.68,16.98,68.94,1.57,14.94,0.0,2.132234771897892
2024-12-25,2024,16.25,75.0,23.48,30.52,16.92,69.03,1.58,14.63,0.0,2.0899768136155616
2024-12-26,2024,16.25,75.0,24.01,30.91,17.98,69.2,2.63,9.82,0.0,1.3854119101900202
2024-12-27,2024,16.25,75.0,24.83,31.45,20.11,70.65,3.4,8.12,0.0,1.0938704446782308
2024-12-28,2024,16.25,75.0,24.76,32.01,18.45,64.07,2.15,18.88,0.0,2.7766520027711366
2024-12-29,2024,16.25,75.0,23.82,31.3,18.56,63.17,2.36,18.38,0.0,2.562242886205864
2024-12-30,2024,16.25,75.0,22.82,31.85,15.54,55.44,2.24,19.15,0.0,2.947974190795298
2024-12-31,2024,16.25,75.0,22.48,31.74,15.5,56.1,2.71,17.45,0.0,2.658066883961271
2024-01-01,2024,16.25,75.25,23.72,32.18,16.65,45.09,1.94,17.33,0.0,2.660906623276311
2024-01-02,2024,16.25,75.25,23.95,32.12,16.69,44.64,2.28,17.07,0.0,2.6270053852565796
2024-01-03,2024,16.25,75.25,24.43,31.81,17.27,49.98,2.43,15.64,0.02,2.3633499419879307
2024-01-04,2024,16.25,75.25,25.1,31.82,18.95,51.87,1.63,12.9,0.05,1.863048989833445
2024-01-05,2024,16.25,75.25,24.87,32.0,17.96,50.25,1.57,15.2,0.01,2.280540471380858
2024-01-06,2024,16.25,75.25,24.64,32.35,17.36,47.88,2.41,16.31,0.21,2.5148851231056844
2024-01-07,2024,16.25,75.25,24.39,32.29,16.9,49.28,3.27,17.77,0.2,2.759969369342582
2024-01-08,2024,16.25,75.25,24.57,31.76,17.97,49.46,3.64,16.24,0.13,2.3978091940416717
2024-01-09,2024,16.25,75.25,25.08,31.93,19.66,48.78,3.39,8.56,0.12,1.2065319359584457
2024-01-10,2024,16.25,75.25,25.36,33.06,18.85,44.75,2.96,8.16,0.14,1.24582382734576
2024-01-11,2024,16.25,75.25,25.42,34.08,18.28,44.91,2.47,19.01,0.13,3.064667917831196
2024-01-12,2024,16.25,75.25,25.2,34.2,17.48,40.01,2.68,18.07,0.0,2.98148578996618
2024-01-13,2024,16.25,75.25,25.03,33.81,17.69,44.6,1.84,17.14,0.0,2.7658550086103877
2024-01-14,2024,16.25,75.25,24.83,33.56,17.24,36.83,1.67,17.6,0.0,2.844304423897707
2024-01-15,2024,16.25,75.25,24.31,33.82,16.1,37.34,1.57,18.03,0.0,2.999168223383276
2024-01-16,2024,16.25,75.25,23.85,33.49,14.74,35.68,1.13,18.21,0.0,3.081864829642262
2024-01-17,2024,16.25,75.25,23.99,33.62,16.21,49.75,1.61,18.25,0.0,2.9862256714054856
2024-01-18,2024,16.25,75.25,23.55,32.47,16.48,56.43,1.65,17.66,0.0,2.7401759110256747
2024-01-19,2024,16.25,75.25,24.18,32.79,15.72,51.3,1.73,17.18,0.0,2.79621366270048
2024-01-20,2024,16.25,75.25,24.83,33.34,17.68,53.03,1.91,17.02,0.0,2.694379505158826
2024-01-21,2024,16.25,75.25,24.85,33.66,17.22,47.81,1.45,18.83,0.0,3.0556827409952545
2024-01-22,2024,16.25,75.25,25.24,35.51,17.04,44.45,2.12,20.21,0.0,3.5080035404146113
2024-01-23,2024,16.25,75.25,23.58,34.37,15.05,41.3,1.97,20.17,0.0,3.4426109412729615
2024-01-24,2024,16.25,75.25,22.55,33.07,13.42,30.55,1.58,20.52,0.0,3.44421435084885
2024-01-25,2024,16.25,75.25,22.8,32.36,13.48,32.29,2.3,19.22,0.0,3.1817672769286705
2024-01-26,2024,16.25,75.25,25.09,33.06,17.6,41.93,2.51,19.24,0.0,3.0447655548633525
2024-01-27,2024,16.25,75.25,25.36,33.5,18.29,44.35,2.38,18.1,0.0,2.85898987296
2024-01-28,2024,16.25,75.25,24.56,32.63,17.83,42.74,2.65,18.47,0.0,2.8245008104090488
2024-01-29,2024,16.25,75.25,24.59,33.3,16.66,39.36,1.99,19.23,0.0,3.120379103702066
2024-01-30,2024,16.25,75.25,24.9,33.31,17.12,37.54,1.32,19.28,0.0,3.10846747876176
2024-01-31,2024,16.25,75.25,25.04,34.21,17.55,40.46,1.74,20.15,0.0,3.3063590256958366
2024-02-01,2024,16.25,75.25,23.68,33.38,15.68,48.74,2.28,21.9,0.0,3.586389834326209
2024-02-02,2024,16.25,75.25,23.67,33.8,14.58,43.29,1.52,21.74,0.0,3.7090122344903556
2024-02-03,2024,16.25,75.25,24.94,34.52,16.13,35.83,2.25,20.28,0.0,3.488039000419283
2024-02-04,2024,16.25,75.25,26.72,34.98,19.09,41.87,2.07,19.61,0.0,3.2657482067130505
2024-02-05,2024,16.25,75.25,27.03,35.42,19.35,38.93,1.47,20.3,0.0,3.4234241836175974
2024-02-06,2024,16.25,75.25,27.24,36.12,19.32,33.88,1.4,20.98,0.0,3.6345153355747892
2024-02-07,2024,16.25,75.25,27.22,36.32,19.17,31.86,1.58,20.94,0.0,3.66355089546889
2024-02-08,2024,16.25,75.25,26.62,36.04,18.65,27.14,2.49,21.17,0.0,3.679910043463815
2024-02-09,2024,16.25,75.25,26.4,35.89,17.78,29.75,2.2,21.31,0.0,3.7614296474377493
2024-02-10,2024,16.25,75.25,27.16,36.23,18.86,33.58,1.66,20.75,0.0,3.6486508961053925
2024-02-11,2024,16.25,75.25,27.25,35.83,18.5,31.86,1.56,20.26,0.0,3.56550883399148
2024-02-12,2024,16.25,75.25,27.38,36.07,18.54,29.71,1.5,21.85,0.0,3.8786145744215856
2024-02-13,2024,16.25,75.25,26.71,35.74,17.91,31.37,1.68,22.23,0.0,3.9206739549839202
2024-02-14,2024,16.25,75.25,26.83,34.76,18.17,34.26,1.84,20.28,0.0,3.4594418078372446
2024-02-15,2024,16.25,75.25,27.94,35.83,20.98,33.68,2.76,21.4,0.0,3.539656833019755
2024-02-16,2024,16.25,75.25,26.57,36.11,18.22,25.8,3.09,23.94,0.0,4.216059624851225
2024-02-17,2024,16.25,75.25,25.99,35.87,17.58,25.21,2.63,24.03,0.0,4.223024177530774
2024-02-18,2024,16.25,75.25,25.94,35.56,16.15,21.6,1.15,23.73,0.0,4.291185450953614
2024-02-19,2024,16.25,75.25,26.72,35.86,17.95,32.16,0.86,21.94,0.0,3.879069590690677
2024-02-20,2024,16.25,75.25,26.65,35.9,17.97,29.57,1.87,22.27,0.0,3.9334182297790075
2024-02-21,2024,16.25,75.25,25.89,35.77,16.88,37.16,2.68,24.47,0.0,4.360336357276325
2024-02-22,2024,16.25,75.25,25.76,36.4,16.54,43.86,2.58,24.52,0.0,4.466691499291947
2024-02-23,2024,16.25,75.25,25.0,35.82,16.19,37.17,2.29,24.41,0.0,4.343698744837885
2024-02-24,2024,16.25,75.25,25.52,36.97,14.99,35.63,2.42,24.21,0.0,4.614079579239023
2024-02-25,2024,16.25,75.25,26.31,36.59,16.39,21.81,1.39,23.39,0.0,4.3514195982690875
2024-02-26,2024,16.25,75.25,28.5,36.4,21.3,40.75,2.83,20.96,0.0,3.538740708622383
2024-02-27,2024,16.25,75.25,28.58,36.61,20.78,39.97,2.77,22.08,0.01,3.823475132249414
2024-02-28,2024,16.25,75.25,29.15,36.87,22.28,29.58,2.39,22.09,0.01,3.7174655923787348
2024-02-29,2024,16.25,75.25,29.2,37.13,20.93,30.69,2.62,22.48,0.0,3.9906135349147007
2024-03-01,2024,16.25,75.25,29.94,37.28,22.58,28.88,2.55,22.33,0.0,3.835463058992573
2024-03-02,2024,16.25,75.25,28.83,37.57,21.19,40.27,3.21,22.54,0.0,3.991758649259978
2024-03-03,2024,16.25,75.25,27.18,35.86,19.42,49.01,2.74,23.29,0.0,3.9859132768471657
2024-03-04,2024,16.25,75.25,27.07,36.33,19.0,40.91,2.44,23.41,0.0,4.103408594085807
2024-03-05,2024,16.25,75.25,27.85,37.16,18.71,27.35,1.98,23.59,0.0,4.340651382912204
2024-03-06,2024,16.25,75.25,27.96,37.44,19.94,33.14,2.75,23.4,0.0,4.203479140946819
2024-03-07,2024,16.25,75.25,27.6,37.82,18.14,26.71,2.11,24.9,0.0,4.706041428981999
2024-03-08,2024,16.25,75.25,27.65,37.76,18.22,24.43,2.35,24.89,0.0,4.692551665679701
2024-03-09,2024,16.25,75.25,28.19,37.8,18.3,20.4,1.89,22.62,0.0,4.31083415313418
2024-03-10,2024,16.25,75.25,29.28,38.4,20.06,24.13,1.4,19.77,0.0,3.740509725437687
2024-03-11,2024,16.25,75.25,29.69,37.7,21.17,28.01,1.86,19.78,0.0,3.5838752393123223
2024-03-12,2024,16.25,75.25,31.12,38.39,24.76,29.64,1.76,20.69,0.0,3.5065728511373644
2024-03-13,2024,16.25,75.25,29.9,38.83,23.4,31.57,3.14,22.64,0.0,3.9807578820417064
2024-03-14,2024,16.25,75.25,28.61,38.28,19.39,37.28,2.35,24.58,0.0,4.652618305220179
2024-03-15,2024,16.25,75.25,28.7,38.32,19.23,31.22,2.3,24.32,0.0,4.6366838718285415
2024-03-16,2024,16.25,75.25,29.01,38.91,19.94,31.53,2.43,24.0,0.0,4.5916792966946005
2024-03-17,2024,16.25,75.25,29.64,38.54,20.36,29.33,2.01,22.78,0.0,4.323976636112639
2024-03-18,2024,16.25,75.25,29.32,37.8,21.65,29.72,2.99,23.29,0.0,4.138557873625646
2024-03-19,2024,16.25,75.25,29.15,37.87,21.31,29.18,2.58,24.54,0.0,4.399753245531352
2024-03-20,2024,16.25,75.25,28.9,38.07,20.17,21.6,2.94,24.74,0.0,4.587024824097001
2024-03-21,2024,16.25,75.25,29.84,37.38,22.95,34.5,2.77,21.55,0.0,3.659655388397427
2024-03-22,2024,16.25,75.25,30.85,38.01,23.38,37.74,1.29,21.62,0.08,3.7752759060821184
2024-03-23,2024,16.25,75.25,30.53,38.92,21.76,29.73,1.91,22.06,0.09,4.144469463593177
2024-03-24,2024,16.25,75.25,31.06,39.54,22.93,25.74,1.97,22.64,0.0,4.2306071640248115
2024-03-25,2024,16.25,75.25,32.13,40.19,24.05,28.0,1.56,23.04,0.0,4.336943906831563
2024-03-26,2024,16.25,75.25,31.96,39.52,25.32,31.84,1.91,21.97,0.01,3.8658286461307414
2024-03-27,2024,16.25,75.25,32.61,40.74,24.4,31.1,1.63,22.75,0.01,4.350229044325768
2024-03-28,2024,16.25,75.25,32.33,40.24,24.55,26.69,1.47,22.71,0.0,4.231694526578282
2024-03-29,2024,16.25,75.25,32.52,41.17,24.05,38.14,2.17,22.34,0.04,4.364793284926569
2024-03-30,2024,16.25,75.25,32.49,40.84,24.0,40.91,1.9,23.25,0.02,4.502602783934056
2024-03-31,2024,16.25,75.25,32.77,41.14,24.8,33.34,1.71,24.03,0.0,4.609573557488326
2024-04-01,2024,16.25,75.25,32.13,40.87,23.39,33.06,1.47,24.37,0.0,4.773927381909612
2024-04-02,2024,16.25,75.25,32.07,40.68,23.59,32.55,1.84,23.63,0.0,4.571535749604621
2024-04-03,2024,16.25,75.25,32.18,40.71,22.94,30.13,1.75,22.93,0.0,4.53348329241005
2024-04-04,2024,16.25,75.25,33.37,41.47,25.65,25.66,2.7,23.72,0.0,4.530241355752784
2024-04-05,2024,16.25,75.25,34.01,41.83,26.66,21.73,2.63,24.32,0.0,4.605300275464861
2024-04-06,2024,16.25,75.25,34.15,41.98,26.59,23.02,2.13,22.68,0.0,4.337464278371742
2024-04-07,2024,16.25,75.25,32.88,41.5,25.49,25.66,2.81,23.96,0.0,4.559393597046821
2024-04-08,2024,16.25,75.25,31.9,40.69,24.57,22.07,2.17,25.2,0.0,4.718755197795622
2024-04-09,2024,16.25,75.25,32.62,41.03,23.28,31.21,1.71,24.29,0.02,4.841919156675556
2024-04-10,2024,16.25,75.25,33.49,40.57,27.0,31.37,2.32,23.22,0.05,4.116923882238047
2024-04-11,2024,16.25,75.25,33.61,40.15,27.6,31.69,1.49,21.35,0.14,3.648844411605109
2024-04-12,2024,16.25,75.25,32.83,38.8,27.85,36.07,1.81,19.81,0.99,3.1144937351473816
2024-04-13,2024,16.25,75.25,30.4,37.1,24.52,47.4,1.78,19.96,2.16,3.202107404490807
2024-04-14,2024,16.25,75.25,32.82,40.5,24.82,35.02,1.4,23.33,0.08,4.388316147364693
2024-04-15,2024,16.25,75.25,34.06,40.93,28.14,31.44,2.52,24.41,0.0,4.248382030242804
2024-04-16,2024,16.25,75.25,34.36,42.43,25.17,30.3,1.97,25.29,0.0,5.142742824081431
2024-04-17,2024,16.25,75.25,33.86,40.01,27.72,37.11,1.89,16.63,0.0,2.8262501057765097
2024-04-18,2024,16.25,75.25,33.43,39.09,28.09,37.16,2.26,17.61,0.0,2.8078121793578297
2024-04-19,2024,16.25,75.25,30.81,35.75,26.41,46.95,2.17,17.94,0.0,2.500975843677696
2024-04-20,2024,16.25,75.25,29.61,34.55,25.92,55.65,1.95,11.4,9.65,1.4899380236658388
2024-04-21,2024,16.25,75.25,30.3,37.4,24.21,56.81,2.2,19.15,0.72,3.139238063310358
2024-04-22,2024,16.25,75.25,31.17,38.38,24.15,49.54,1.89,19.37,0.39,3.357764041306986
2024-04-23,2024,16.25,75.25,32.34,40.38,24.77,42.48,2.27,24.17,0.07,4.493144964473382
2024-04-24,2024,16.25,75.25,32.36,40.69,24.32,41.68,1.95,23.89,1.02,4.549734104705038
2024-04-25,2024,16.25,75.25,32.49,41.03,24.17,45.01,2.58,25.36,0.05,4.914141629986603
2024-04-26,2024,16.25,75.25,32.83,41.36,24.87,43.02,2.23,24.98,0.68,4.8194634206066524
2024-04-27,2024,16.25,75.25,33.17,41.97,25.0,39.69,2.36,25.06,0.07,4.937699096805561
2024-04-28,2024,16.25,75.25,33.56,42.42,24.31,38.97,1.91,24.91,0.0,5.1091183954464
2024-04-29,2024,16.25,75.25,34.08,41.96,26.77,39.67,2.25,24.14,0.0,4.580407522119587
2024-04-30,2024,16.25,75.25,34.53,42.79,26.11,33.81,2.21,24.23,0.0,4.859484163359728
2024-05-01,2024,16.25,75.25,32.89,42.07,25.05,38.17,3.86,24.17,0.0,4.743148464160882
2024-05-02,2024,16.25,75.25,32.7,42.9,23.53,33.52,3.37,27.3,0.0,5.6938606564335394
2024-05-03,2024,16.25,75.25,32.0,42.9,22.0,34.52,3.55,28.23,0.0,6.031167125472061
2024-05-04,2024,16.25,75.25,31.88,43.08,21.52,39.01,3.4,28.24,0.0,6.113059978599332
2024-05-05,2024,16.25,75.25,32.4,42.89,22.32,44.25,3.34,26.76,0.0,5.717352526138259
2024-05-06,2024,16.25,75.25,33.22,43.1,24.32,42.1,3.75,26.54,0.0,5.506519301747551
2024-05-07,2024,16.25,75.25,32.4,42.69,23.05,41.84,3.45,25.55,0.0,5.334004312144565
2024-05-08,2024,16.25,75.25,31.78,41.3,22.46,42.57,2.7,26.84,0.0,5.420227087624877
2024-05-09,2024,16.25,75.25,32.31,41.14,22.97,43.03,1.99,25.78,0.39,5.167408300879952
2024-05-10,2024,16.25,75.25,31.68,40.02,25.04,45.54,2.03,15.28,1.65,2.7459773520091804
2024-05-11,2024,16.25,75.25,33.34,41.15,26.18,40.38,2.16,19.87,4.39,3.68941483810371
2024-05-12,2024,16.25,75.25,31.04,37.76,25.17,56.57,1.65,19.52,8.46,3.174361131367486
2024-05-13,2024,16.25,75.25,30.67,37.05,24.99,56.97,2.41,24.03,1.78,3.7956699668856966
2024-05-14,2024,16.25,75.25,30.7,36.78,24.78,55.44,1.58,22.82,2.74,3.5977915779195135
2024-05-15,2024,16.25,75.25,28.35,32.08,24.77,66.75,1.62,22.96,5.09,2.688377652881836
2024-05-16,2024,16.25,75.25,29.27,33.87,24.48,62.92,1.69,19.05,3.2,2.5784574769198043
2024-05-17,2024,16.25,75.25,29.29,34.37,24.0,65.14,1.47,21.26,9.72,3.0253061339405956
2024-05-18,2024,16.25,75.25,29.9,35.61,24.56,60.91,1.55,21.29,1.23,3.167839564518031
2024-05-19,2024,16.25,75.25,30.15,37.48,23.74,60.56,2.18,20.76,0.57,3.4625601472143877
2024-05-20,2024,16.25,75.25,30.01,36.68,23.88,63.22,2.18,22.92,1.26,3.678970800627538
2024-05-21,2024,16.25,75.25,30.89,38.12,24.78,62.38,2.3,18.34,3.42,3.0605890475610678
2024-05-22,2024,16.25,75.25,31.55,38.43,25.19,61.75,1.73,22.46,3.34,3.7846776942127893
2024-05-23,2024,16.25,75.25,30.42,37.11,25.46,63.44,1.58,19.27,3.98,2.976184718878227
2024-05-24,2024,16.25,75.25,30.45,38.86,24.96,61.75,3.35,16.98,1.08,2.866357810063859
2024-05-25,2024,16.25,75.25,28.48,34.26,24.69,64.62,4.98,13.61,2.04,1.828502015902201
2024-05-26,2024,16.25,75.25,29.06,36.36,24.15,67.44,5.01,21.46,1.66,3.2974470693147997
2024-05-27,2024,16.25,75.25,29.53,37.12,23.85,64.56,5.12,19.34,0.09,3.1290783286228816
2024-05-28,2024,16.25,75.25,29.02,35.42,24.72,65.39,5.26,21.4,0.0,3.0755661379030066
2024-05-29,2024,16.25,75.25,29.88,37.57,24.34,63.54,5.13,24.85,0.07,4.044180781273906
2024-05-30,2024,16.25,75.25,30.75,39.52,24.42,59.91,4.64,26.02,0.07,4.606520404722464
2024-05-31,2024,16.25,75.25,31.33,39.88,24.95,56.25,4.33,25.84,0.0,4.60317172000707
2024-06-01,2024,16.25,75.25,30.06,36.98,25.59,60.62,4.0,22.21,0.0,3.3664418256586632
2024-06-02,2024,16.25,75.25,31.09,38.93,25.17,54.94,3.62,22.75,0.11,3.8716728615738467
2024-06-03,2024,16.25,75.25,27.76,31.23,24.89,70.62,2.69,12.77,10.4,1.3746978097303841
2024-06-04,2024,16.25,75.25,27.16,31.94,24.35,78.47,2.99,16.02,12.8,1.8620772810267363
2024-06-05,2024,16.25,75.25,27.24,32.44,23.54,73.89,2.41,15.41,3.24,1.9430502087639017
2024-06-06,2024,16.25,75.25,26.35,30.3,23.61,80.68,1.8,18.94,18.26,2.0296060115826764
2024-06-07,2024,16.25,75.25,26.03,29.38,23.76,82.15,2.17,14.02,18.53,1.367022432138884
2024-06-08,2024,16.25,75.25,24.85,27.48,22.95,85.79,3.79,15.92,10.87,1.356123366298773
2024-06-09,2024,16.25,75.25,25.21,29.05,23.09,84.3,3.74,10.44,17.81,1.0286818333275791
2024-06-10,2024,16.25,75.25,24.96,27.83,22.89,84.65,4.07,12.81,4.95,1.1424528879892706
2024-06-11,2024,16.25,75.25,24.63,28.99,21.62,78.21,5.17,9.79,9.25,1.0582236581713533
2024-06-12,2024,16.25,75.25,24.8,29.7,21.06,79.16,4.37,12.03,6.54,1.4135790393250462
2024-06-13,2024,16.25,75.25,25.12,30.17,21.78,78.42,4.12,18.64,2.57,2.1745760513772825
2024-06-14,2024,16.25,75.25,25.1,29.43,22.09,78.11,4.15,18.56,2.04,2.0242833040368566
2024-06-15,2024,16.25,75.25,26.15,31.37,22.41,79.43,3.6,20.85,0.84,2.573990517582864
2024-06-16,2024,16.25,75.25,26.35,31.47,22.7,77.24,3.67,20.86,7.61,2.559368425307648
2024-06-17,2024,16.25,75.25,26.24,31.44,22.57,77.73,3.61,19.22,3.37,2.3656500646125775
2024-06-18,2024,16.25,75.25,26.13,32.32,22.33,72.99,4.24,22.81,0.52,2.972057666672796
2024-06-19,2024,16.25,75.25,25.45,30.2,21.4,77.25,4.24,17.3,1.05,2.082867052018365
2024-06-20,2024,16.25,75.25,25.85,29.76,22.83,80.97,4.44,17.56,4.22,1.8934915703627142
2024-06-21,2024,16.25,75.25,26.33,30.3,23.36,80.49,4.87,16.52,1.95,1.8022361834747525
2024-06-22,2024,16.25,75.25,25.19,29.72,21.37,75.44,4.79,18.87,1.76,2.1997361001569047
2024-06-23,2024,16.25,75.25,24.96,29.78,22.15,79.83,3.86,16.64,2.32,1.8443412793382619
2024-06-24,2024,16.25,75.25,25.84,31.17,21.68,77.94,4.5,16.16,0.79,2.0386712747619287
2024-06-25,2024,16.25,75.25,25.57,30.84,22.14,77.51,5.83,15.22,9.3,1.8270553316976639
2024-06-26,2024,16.25,75.25,24.74,29.07,22.1,81.67,7.24,14.82,7.41,1.5618886802015393
